UserID,Top1,Top2,Top3
0,Travel_Rewards_Card,Rewards_Credit_Card,Insurance_Solutions
1,Retention_Efforts,Rewards_Credit_Card,Travel_Rewards_Card
2,Card_Upgrade,Travel_Rewards_Card,Rewards_Credit_Card
3,Travel_Rewards_Card,Rewards_Credit_Card,Commodity_Investment_Services
4,Retention_Efforts,Card_Upgrade,Travel_Rewards_Card
5,Retention_Efforts,Digital_Financing,Insurance_Solutions
6,Travel_Rewards_Card,Rewards_Credit_Card,Wealth_Management_Savings
7,Rewards_Credit_Card,Savings_Investment_Plans,Card_Upgrade
8,Retention_Efforts,Savings_Investment_Plans,Insurance_Solutions
9,Digital_Financing,Rewards_Credit_Card,Savings_Investment_Plans
10,Retention_Efforts,Rewards_Credit_Card,Digital_Financing
11,Retention_Efforts,Digital_Financing,Rewards_Credit_Card
12,Rewards_Credit_Card,Card_Upgrade,Wealth_Management_Savings
13,Card_Upgrade,Rewards_Credit_Card,Retention_Efforts
14,Savings_Investment_Plans,Travel_Rewards_Card,Rewards_Credit_Card
15,Home_Improvement_Loan,Insurance_Solutions,Rewards_Credit_Card
16,Retention_Efforts,Card_Upgrade,Rewards_Credit_Card
17,Retention_Efforts,Digital_Financing,Auto_Vehicle_Financing
18,Card_Upgrade,Rewards_Credit_Card,Savings_Investment_Plans
19,Travel_Rewards_Card,Rewards_Credit_Card,Commodity_Investment_Services
20,Rewards_Credit_Card,Card_Upgrade,Travel_Rewards_Card
21,Card_Upgrade,Travel_Rewards_Card,Rewards_Credit_Card
22,Card_Upgrade,Rewards_Credit_Card,Travel_Rewards_Card
23,Travel_Rewards_Card,Digital_Financing,Rewards_Credit_Card
24,Retention_Efforts,Savings_Investment_Plans,Insurance_Solutions
25,Rewards_Credit_Card,Digital_Financing,Auto_Vehicle_Financing
26,Rewards_Credit_Card,Travel_Rewards_Card,Insurance_Solutions
27,Rewards_Credit_Card,Travel_Rewards_Card,Card_Upgrade
28,Retention_Efforts,Digital_Financing,Insurance_Solutions
29,Savings_Investment_Plans,Retention_Efforts,Rewards_Credit_Card
30,Travel_Rewards_Card,Auto_Vehicle_Financing,Home_Improvement_Loan
31,Travel_Rewards_Card,Rewards_Credit_Card,Insurance_Solutions
32,Retention_Efforts,Travel_Rewards_Card,Insurance_Solutions
33,Card_Upgrade,Insurance_Solutions,Travel_Rewards_Card
34,Retention_Efforts,Savings_Investment_Plans,Rewards_Credit_Card
35,Insurance_Solutions,Travel_Rewards_Card,Card_Upgrade
36,Card_Upgrade,Insurance_Solutions,Travel_Rewards_Card
37,Travel_Rewards_Card,Insurance_Solutions,Digital_Financing
38,Travel_Rewards_Card,Insurance_Solutions,Commodity_Investment_Services
39,Auto_Vehicle_Financing,Commodity_Investment_Services,Travel_Rewards_Card
40,Card_Upgrade,Rewards_Credit_Card,Savings_Investment_Plans
41,Retention_Efforts,Travel_Rewards_Card,Insurance_Solutions
42,Retention_Efforts,Insurance_Solutions,Digital_Financing
43,Travel_Rewards_Card,Savings_Investment_Plans,Retention_Efforts
44,Rewards_Credit_Card,Home_Improvement_Loan,Retention_Efforts
45,Rewards_Credit_Card,Travel_Rewards_Card,Insurance_Solutions
46,Retention_Efforts,Insurance_Solutions,Digital_Financing
47,Retention_Efforts,Digital_Financing,Insurance_Solutions
48,Insurance_Solutions,Retention_Efforts,Travel_Rewards_Card
49,Retention_Efforts,Travel_Rewards_Card,Insurance_Solutions
50,Retention_Efforts,Auto_Vehicle_Financing,Travel_Rewards_Card
51,Rewards_Credit_Card,Card_Upgrade,Insurance_Solutions
52,Digital_Financing,Insurance_Solutions,Retention_Efforts
53,Rewards_Credit_Card,Travel_Rewards_Card,Digital_Financing
54,Travel_Rewards_Card,Rewards_Credit_Card,Auto_Vehicle_Financing
55,Card_Upgrade,Rewards_Credit_Card,Savings_Investment_Plans
56,Travel_Rewards_Card,Retention_Efforts,Savings_Investment_Plans
57,Retention_Efforts,Travel_Rewards_Card,Savings_Investment_Plans
58,Retention_Efforts,Digital_Financing,Insurance_Solutions
59,Card_Upgrade,Rewards_Credit_Card,Home_Improvement_Loan
60,Rewards_Credit_Card,Card_Upgrade,Savings_Investment_Plans
61,Rewards_Credit_Card,Savings_Investment_Plans,Digital_Financing
62,Card_Upgrade,Insurance_Solutions,Rewards_Credit_Card
63,Travel_Rewards_Card,Rewards_Credit_Card,Insurance_Solutions
64,Retention_Efforts,Card_Upgrade,Travel_Rewards_Card
65,Retention_Efforts,Insurance_Solutions,Digital_Financing
66,Travel_Rewards_Card,Savings_Investment_Plans,Home_Improvement_Loan
67,Rewards_Credit_Card,Travel_Rewards_Card,Card_Upgrade
68,Rewards_Credit_Card,Travel_Rewards_Card,Insurance_Solutions
69,Home_Improvement_Loan,Rewards_Credit_Card,Commodity_Investment_Services
70,Retention_Efforts,Insurance_Solutions,Rewards_Credit_Card
71,Rewards_Credit_Card,Travel_Rewards_Card,Digital_Financing
72,Commodity_Investment_Services,Travel_Rewards_Card,Home_Improvement_Loan
73,Travel_Rewards_Card,Retention_Efforts,Insurance_Solutions
74,Savings_Investment_Plans,Rewards_Credit_Card,Travel_Rewards_Card
75,Auto_Vehicle_Financing,Travel_Rewards_Card,Home_Improvement_Loan
76,Retention_Efforts,Card_Upgrade,Rewards_Credit_Card
77,Travel_Rewards_Card,Retention_Efforts,Home_Improvement_Loan
78,Travel_Rewards_Card,Rewards_Credit_Card,Savings_Investment_Plans
79,Retention_Efforts,Travel_Rewards_Card,Insurance_Solutions
80,Rewards_Credit_Card,Card_Upgrade,Travel_Rewards_Card
81,Savings_Investment_Plans,Retention_Efforts,Commodity_Investment_Services
82,Travel_Rewards_Card,Insurance_Solutions,Digital_Financing
83,Retention_Efforts,Travel_Rewards_Card,Rewards_Credit_Card
84,Retention_Efforts,Travel_Rewards_Card,Digital_Financing
85,Retention_Efforts,Travel_Rewards_Card,Digital_Financing
86,Savings_Investment_Plans,Retention_Efforts,Insurance_Solutions
87,Insurance_Solutions,Home_Improvement_Loan,Commodity_Investment_Services
88,Retention_Efforts,Insurance_Solutions,Digital_Financing
89,Card_Upgrade,Rewards_Credit_Card,Travel_Rewards_Card
90,Card_Upgrade,Rewards_Credit_Card,Travel_Rewards_Card
91,Travel_Rewards_Card,Digital_Financing,Insurance_Solutions
92,Retention_Efforts,Savings_Investment_Plans,Insurance_Solutions
93,Retention_Efforts,Travel_Rewards_Card,Insurance_Solutions
94,Retention_Efforts,Home_Improvement_Loan,Digital_Financing
95,Rewards_Credit_Card,Digital_Financing,Travel_Rewards_Card
96,Retention_Efforts,Savings_Investment_Plans,Insurance_Solutions
97,Rewards_Credit_Card,Travel_Rewards_Card,Insurance_Solutions
98,Digital_Financing,Insurance_Solutions,Home_Improvement_Loan
99,Digital_Financing,Travel_Rewards_Card,Insurance_Solutions
100,Retention_Efforts,Insurance_Solutions,Digital_Financing
101,Retention_Efforts,Digital_Financing,Travel_Rewards_Card
102,Card_Upgrade,Insurance_Solutions,Travel_Rewards_Card
103,Card_Upgrade,Travel_Rewards_Card,Rewards_Credit_Card
104,Rewards_Credit_Card,Card_Upgrade,Insurance_Solutions
105,Travel_Rewards_Card,Savings_Investment_Plans,Rewards_Credit_Card
106,Retention_Efforts,Insurance_Solutions,Savings_Investment_Plans
107,Card_Upgrade,Travel_Rewards_Card,Rewards_Credit_Card
108,Retention_Efforts,Home_Improvement_Loan,Digital_Financing
109,Retention_Efforts,Digital_Financing,Travel_Rewards_Card
110,Travel_Rewards_Card,Rewards_Credit_Card,Home_Improvement_Loan
111,Travel_Rewards_Card,Home_Improvement_Loan,Insurance_Solutions
112,Retention_Efforts,Savings_Investment_Plans,Travel_Rewards_Card
113,Auto_Vehicle_Financing,Retention_Efforts,Savings_Investment_Plans
114,Travel_Rewards_Card,Savings_Investment_Plans,Insurance_Solutions
115,Rewards_Credit_Card,Savings_Investment_Plans,Insurance_Solutions
116,Rewards_Credit_Card,Savings_Investment_Plans,Insurance_Solutions
117,Rewards_Credit_Card,Savings_Investment_Plans,Insurance_Solutions
118,Travel_Rewards_Card,Retention_Efforts,Insurance_Solutions
119,Insurance_Solutions,Retention_Efforts,Rewards_Credit_Card
120,Travel_Rewards_Card,Rewards_Credit_Card,Savings_Investment_Plans
121,Retention_Efforts,Digital_Financing,Insurance_Solutions
122,Savings_Investment_Plans,Rewards_Credit_Card,Card_Upgrade
123,Home_Improvement_Loan,Digital_Financing,Auto_Vehicle_Financing
124,Retention_Efforts,Home_Improvement_Loan,Savings_Investment_Plans
125,Rewards_Credit_Card,Travel_Rewards_Card,Insurance_Solutions
126,Auto_Vehicle_Financing,Digital_Financing,Retention_Efforts
127,Auto_Vehicle_Financing,Insurance_Solutions,Retention_Efforts
128,Savings_Investment_Plans,Rewards_Credit_Card,Commodity_Investment_Services
129,Card_Upgrade,Travel_Rewards_Card,Rewards_Credit_Card
130,Retention_Efforts,Insurance_Solutions,Digital_Financing
131,Travel_Rewards_Card,Rewards_Credit_Card,Card_Upgrade
132,Card_Upgrade,Home_Improvement_Loan,Rewards_Credit_Card
133,Rewards_Credit_Card,Savings_Investment_Plans,Travel_Rewards_Card
134,Card_Upgrade,Travel_Rewards_Card,Rewards_Credit_Card
135,Travel_Rewards_Card,Home_Improvement_Loan,Insurance_Solutions
136,Digital_Financing,Retention_Efforts,Rewards_Credit_Card
137,Rewards_Credit_Card,Card_Upgrade,Digital_Financing
138,Card_Upgrade,Rewards_Credit_Card,Travel_Rewards_Card
139,Travel_Rewards_Card,Insurance_Solutions,Retention_Efforts
140,Retention_Efforts,Insurance_Solutions,Rewards_Credit_Card
141,Insurance_Solutions,Travel_Rewards_Card,Home_Improvement_Loan
142,Travel_Rewards_Card,Savings_Investment_Plans,Card_Upgrade
143,Card_Upgrade,Travel_Rewards_Card,Digital_Financing
144,Travel_Rewards_Card,Rewards_Credit_Card,Savings_Investment_Plans
145,Savings_Investment_Plans,Rewards_Credit_Card,Travel_Rewards_Card
146,Retention_Efforts,Card_Upgrade,Insurance_Solutions
147,Travel_Rewards_Card,Commodity_Investment_Services,Savings_Investment_Plans
148,Travel_Rewards_Card,Retention_Efforts,Digital_Financing
149,Card_Upgrade,Digital_Financing,Travel_Rewards_Card
150,Travel_Rewards_Card,Rewards_Credit_Card,Savings_Investment_Plans
151,Rewards_Credit_Card,Card_Upgrade,Travel_Rewards_Card
152,Travel_Rewards_Card,Retention_Efforts,Digital_Financing
153,Savings_Investment_Plans,Travel_Rewards_Card,Rewards_Credit_Card
154,Card_Upgrade,Retention_Efforts,Insurance_Solutions
155,Travel_Rewards_Card,Savings_Investment_Plans,Home_Improvement_Loan
156,Card_Upgrade,Rewards_Credit_Card,Home_Improvement_Loan
157,Rewards_Credit_Card,Savings_Investment_Plans,Insurance_Solutions
158,Retention_Efforts,Savings_Investment_Plans,Insurance_Solutions
159,Savings_Investment_Plans,Digital_Financing,Rewards_Credit_Card
160,Retention_Efforts,Rewards_Credit_Card,Digital_Financing
161,Card_Upgrade,Rewards_Credit_Card,Travel_Rewards_Card
162,Card_Upgrade,Retention_Efforts,Rewards_Credit_Card
163,Home_Improvement_Loan,Commodity_Investment_Services,Digital_Financing
164,Retention_Efforts,Wealth_Management_Savings,Digital_Financing
165,Savings_Investment_Plans,Digital_Financing,Retention_Efforts
166,Card_Upgrade,Travel_Rewards_Card,Retention_Efforts
167,Retention_Efforts,Insurance_Solutions,Rewards_Credit_Card
168,Rewards_Credit_Card,Home_Improvement_Loan,Savings_Investment_Plans
169,Retention_Efforts,Travel_Rewards_Card,Insurance_Solutions
170,Retention_Efforts,Digital_Financing,Home_Improvement_Loan
171,Rewards_Credit_Card,Travel_Rewards_Card,Savings_Investment_Plans
172,Rewards_Credit_Card,Travel_Rewards_Card,Savings_Investment_Plans
173,Retention_Efforts,Travel_Rewards_Card,Auto_Vehicle_Financing
174,Travel_Rewards_Card,Insurance_Solutions,Home_Improvement_Loan
175,Rewards_Credit_Card,Travel_Rewards_Card,Insurance_Solutions
176,Auto_Vehicle_Financing,Rewards_Credit_Card,Card_Upgrade
177,Rewards_Credit_Card,Card_Upgrade,Savings_Investment_Plans
178,Card_Upgrade,Travel_Rewards_Card,Rewards_Credit_Card
179,Savings_Investment_Plans,Travel_Rewards_Card,Rewards_Credit_Card
180,Travel_Rewards_Card,Retention_Efforts,Rewards_Credit_Card
181,Retention_Efforts,Card_Upgrade,Insurance_Solutions
182,Savings_Investment_Plans,Travel_Rewards_Card,Commodity_Investment_Services
183,Travel_Rewards_Card,Savings_Investment_Plans,Digital_Financing
184,Savings_Investment_Plans,Card_Upgrade,Rewards_Credit_Card
185,Savings_Investment_Plans,Rewards_Credit_Card,Travel_Rewards_Card
186,Retention_Efforts,Insurance_Solutions,Travel_Rewards_Card
187,Travel_Rewards_Card,Rewards_Credit_Card,Savings_Investment_Plans
188,Travel_Rewards_Card,Rewards_Credit_Card,Card_Upgrade
189,Travel_Rewards_Card,Auto_Vehicle_Financing,Rewards_Credit_Card
190,Travel_Rewards_Card,Savings_Investment_Plans,Rewards_Credit_Card
191,Travel_Rewards_Card,Rewards_Credit_Card,Insurance_Solutions
192,Rewards_Credit_Card,Savings_Investment_Plans,Travel_Rewards_Card
193,Rewards_Credit_Card,Home_Improvement_Loan,Travel_Rewards_Card
194,Insurance_Solutions,Travel_Rewards_Card,Rewards_Credit_Card
195,Insurance_Solutions,Travel_Rewards_Card,Rewards_Credit_Card
196,Savings_Investment_Plans,Digital_Financing,Rewards_Credit_Card
197,Savings_Investment_Plans,Rewards_Credit_Card,Travel_Rewards_Card
198,Travel_Rewards_Card,Insurance_Solutions,Home_Improvement_Loan
199,Travel_Rewards_Card,Rewards_Credit_Card,Insurance_Solutions
200,Travel_Rewards_Card,Rewards_Credit_Card,Digital_Financing
201,Travel_Rewards_Card,Savings_Investment_Plans,Rewards_Credit_Card
202,Savings_Investment_Plans,Rewards_Credit_Card,Travel_Rewards_Card
203,Card_Upgrade,Retention_Efforts,Rewards_Credit_Card
204,Travel_Rewards_Card,Home_Improvement_Loan,Digital_Financing
205,Travel_Rewards_Card,Insurance_Solutions,Card_Upgrade
206,Travel_Rewards_Card,Rewards_Credit_Card,Insurance_Solutions
207,Travel_Rewards_Card,Home_Improvement_Loan,Auto_Vehicle_Financing
208,Travel_Rewards_Card,Card_Upgrade,Rewards_Credit_Card
209,Retention_Efforts,Travel_Rewards_Card,Digital_Financing
210,Rewards_Credit_Card,Savings_Investment_Plans,Digital_Financing
211,Digital_Financing,Card_Upgrade,Rewards_Credit_Card
212,Retention_Efforts,Rewards_Credit_Card,Insurance_Solutions
213,Digital_Financing,Home_Improvement_Loan,Auto_Vehicle_Financing
214,Retention_Efforts,Card_Upgrade,Travel_Rewards_Card
215,Rewards_Credit_Card,Retention_Efforts,Travel_Rewards_Card
216,Retention_Efforts,Card_Upgrade,Travel_Rewards_Card
217,Travel_Rewards_Card,Rewards_Credit_Card,Savings_Investment_Plans
218,Savings_Investment_Plans,Rewards_Credit_Card,Card_Upgrade
219,Rewards_Credit_Card,Home_Improvement_Loan,Travel_Rewards_Card
220,Retention_Efforts,Travel_Rewards_Card,Digital_Financing
221,Retention_Efforts,Insurance_Solutions,Auto_Vehicle_Financing
222,Retention_Efforts,Insurance_Solutions,Digital_Financing
223,Retention_Efforts,Insurance_Solutions,Travel_Rewards_Card
224,Travel_Rewards_Card,Card_Upgrade,Rewards_Credit_Card
225,Retention_Efforts,Digital_Financing,Insurance_Solutions
226,Rewards_Credit_Card,Card_Upgrade,Travel_Rewards_Card
227,Rewards_Credit_Card,Home_Improvement_Loan,Travel_Rewards_Card
228,Card_Upgrade,Rewards_Credit_Card,Auto_Vehicle_Financing
229,Travel_Rewards_Card,Digital_Financing,Savings_Investment_Plans
230,Digital_Financing,Retention_Efforts,Auto_Vehicle_Financing
231,Card_Upgrade,Home_Improvement_Loan,Travel_Rewards_Card
232,Rewards_Credit_Card,Digital_Financing,Card_Upgrade
233,Retention_Efforts,Savings_Investment_Plans,Card_Upgrade
234,Retention_Efforts,Digital_Financing,Insurance_Solutions
235,Travel_Rewards_Card,Insurance_Solutions,Digital_Financing
236,Insurance_Solutions,Digital_Financing,Card_Upgrade
237,Retention_Efforts,Digital_Financing,Savings_Investment_Plans
238,Travel_Rewards_Card,Retention_Efforts,Insurance_Solutions
239,Retention_Efforts,Auto_Vehicle_Financing,Insurance_Solutions
240,Travel_Rewards_Card,Savings_Investment_Plans,Rewards_Credit_Card
241,Insurance_Solutions,Rewards_Credit_Card,Card_Upgrade
242,Rewards_Credit_Card,Savings_Investment_Plans,Digital_Financing
243,Rewards_Credit_Card,Card_Upgrade,Savings_Investment_Plans
244,Insurance_Solutions,Travel_Rewards_Card,Home_Improvement_Loan
245,Card_Upgrade,Travel_Rewards_Card,Rewards_Credit_Card
246,Rewards_Credit_Card,Retention_Efforts,Travel_Rewards_Card
247,Card_Upgrade,Rewards_Credit_Card,Home_Improvement_Loan
248,Insurance_Solutions,Savings_Investment_Plans,Rewards_Credit_Card
249,Retention_Efforts,Digital_Financing,Rewards_Credit_Card
250,Savings_Investment_Plans,Travel_Rewards_Card,Rewards_Credit_Card
251,Travel_Rewards_Card,Savings_Investment_Plans,Card_Upgrade
252,Insurance_Solutions,Wealth_Management_Savings,Travel_Rewards_Card
253,Travel_Rewards_Card,Commodity_Investment_Services,Insurance_Solutions
254,Retention_Efforts,Insurance_Solutions,Rewards_Credit_Card
255,Travel_Rewards_Card,Card_Upgrade,Insurance_Solutions
256,Retention_Efforts,Insurance_Solutions,Savings_Investment_Plans
257,Card_Upgrade,Rewards_Credit_Card,Travel_Rewards_Card
258,Travel_Rewards_Card,Digital_Financing,Insurance_Solutions
259,Retention_Efforts,Auto_Vehicle_Financing,Digital_Financing
260,Retention_Efforts,Insurance_Solutions,Savings_Investment_Plans
261,Rewards_Credit_Card,Travel_Rewards_Card,Card_Upgrade
262,Savings_Investment_Plans,Card_Upgrade,Travel_Rewards_Card
263,Retention_Efforts,Insurance_Solutions,Travel_Rewards_Card
264,Retention_Efforts,Travel_Rewards_Card,Rewards_Credit_Card
265,Retention_Efforts,Rewards_Credit_Card,Digital_Financing
266,Savings_Investment_Plans,Rewards_Credit_Card,Card_Upgrade
267,Digital_Financing,Insurance_Solutions,Rewards_Credit_Card
268,Card_Upgrade,Retention_Efforts,Rewards_Credit_Card
269,Insurance_Solutions,Digital_Financing,Card_Upgrade
270,Retention_Efforts,Savings_Investment_Plans,Rewards_Credit_Card
271,Auto_Vehicle_Financing,Rewards_Credit_Card,Savings_Investment_Plans
272,Rewards_Credit_Card,Digital_Financing,Card_Upgrade
273,Card_Upgrade,Travel_Rewards_Card,Rewards_Credit_Card
274,Retention_Efforts,Digital_Financing,Insurance_Solutions
275,Travel_Rewards_Card,Home_Improvement_Loan,Insurance_Solutions
276,Card_Upgrade,Rewards_Credit_Card,Retention_Efforts
277,Rewards_Credit_Card,Card_Upgrade,Savings_Investment_Plans
278,Travel_Rewards_Card,Rewards_Credit_Card,Digital_Financing
279,Rewards_Credit_Card,Card_Upgrade,Travel_Rewards_Card
280,Travel_Rewards_Card,Retention_Efforts,Insurance_Solutions
281,Card_Upgrade,Rewards_Credit_Card,Digital_Financing
282,Digital_Financing,Savings_Investment_Plans,Insurance_Solutions
283,Travel_Rewards_Card,Savings_Investment_Plans,Rewards_Credit_Card
284,Rewards_Credit_Card,Travel_Rewards_Card,Card_Upgrade
285,Rewards_Credit_Card,Savings_Investment_Plans,Card_Upgrade
286,Retention_Efforts,Insurance_Solutions,Card_Upgrade
287,Auto_Vehicle_Financing,Card_Upgrade,Rewards_Credit_Card
288,Card_Upgrade,Insurance_Solutions,Digital_Financing
289,Rewards_Credit_Card,Travel_Rewards_Card,Insurance_Solutions
290,Rewards_Credit_Card,Travel_Rewards_Card,Insurance_Solutions
291,Card_Upgrade,Travel_Rewards_Card,Rewards_Credit_Card
292,Savings_Investment_Plans,Insurance_Solutions,Rewards_Credit_Card
293,Retention_Efforts,Savings_Investment_Plans,Commodity_Investment_Services
294,Insurance_Solutions,Card_Upgrade,Rewards_Credit_Card
295,Auto_Vehicle_Financing,Rewards_Credit_Card,Card_Upgrade
296,Retention_Efforts,Savings_Investment_Plans,Travel_Rewards_Card
297,Savings_Investment_Plans,Rewards_Credit_Card,Retention_Efforts
298,Travel_Rewards_Card,Retention_Efforts,Insurance_Solutions
299,Rewards_Credit_Card,Retention_Efforts,Savings_Investment_Plans
300,Savings_Investment_Plans,Rewards_Credit_Card,Insurance_Solutions
301,Retention_Efforts,Insurance_Solutions,Travel_Rewards_Card
302,Rewards_Credit_Card,Card_Upgrade,Savings_Investment_Plans
303,Rewards_Credit_Card,Savings_Investment_Plans,Card_Upgrade
304,Retention_Efforts,Travel_Rewards_Card,Savings_Investment_Plans
305,Commodity_Investment_Services,Savings_Investment_Plans,Travel_Rewards_Card
306,Card_Upgrade,Rewards_Credit_Card,Travel_Rewards_Card
307,Travel_Rewards_Card,Retention_Efforts,Insurance_Solutions
308,Travel_Rewards_Card,Digital_Financing,Commodity_Investment_Services
309,Retention_Efforts,Travel_Rewards_Card,Insurance_Solutions
310,Card_Upgrade,Home_Improvement_Loan,Travel_Rewards_Card
311,Savings_Investment_Plans,Rewards_Credit_Card,Travel_Rewards_Card
312,Card_Upgrade,Rewards_Credit_Card,Home_Improvement_Loan
313,Travel_Rewards_Card,Insurance_Solutions,Savings_Investment_Plans
314,Travel_Rewards_Card,Rewards_Credit_Card,Insurance_Solutions
315,Rewards_Credit_Card,Travel_Rewards_Card,Savings_Investment_Plans
316,Travel_Rewards_Card,Card_Upgrade,Rewards_Credit_Card
317,Digital_Financing,Savings_Investment_Plans,Retention_Efforts
318,Card_Upgrade,Rewards_Credit_Card,Digital_Financing
319,Retention_Efforts,Savings_Investment_Plans,Rewards_Credit_Card
320,Savings_Investment_Plans,Digital_Financing,Commodity_Investment_Services
321,Insurance_Solutions,Auto_Vehicle_Financing,Rewards_Credit_Card
322,Retention_Efforts,Savings_Investment_Plans,Travel_Rewards_Card
323,Card_Upgrade,Rewards_Credit_Card,Digital_Financing
324,Retention_Efforts,Savings_Investment_Plans,Rewards_Credit_Card
325,Retention_Efforts,Travel_Rewards_Card,Insurance_Solutions
326,Retention_Efforts,Insurance_Solutions,Digital_Financing
327,Travel_Rewards_Card,Rewards_Credit_Card,Card_Upgrade
328,Digital_Financing,Travel_Rewards_Card,Insurance_Solutions
329,Digital_Financing,Savings_Investment_Plans,Rewards_Credit_Card
330,Retention_Efforts,Savings_Investment_Plans,Insurance_Solutions
331,Card_Upgrade,Savings_Investment_Plans,Insurance_Solutions
332,Card_Upgrade,Retention_Efforts,Home_Improvement_Loan
333,Retention_Efforts,Savings_Investment_Plans,Insurance_Solutions
334,Commodity_Investment_Services,Home_Improvement_Loan,Digital_Financing
335,Travel_Rewards_Card,Auto_Vehicle_Financing,Rewards_Credit_Card
336,Retention_Efforts,Travel_Rewards_Card,Card_Upgrade
337,Digital_Financing,Home_Improvement_Loan,Wealth_Management_Savings
338,Rewards_Credit_Card,Savings_Investment_Plans,Card_Upgrade
339,Retention_Efforts,Savings_Investment_Plans,Travel_Rewards_Card
340,Rewards_Credit_Card,Card_Upgrade,Savings_Investment_Plans
341,Digital_Financing,Home_Improvement_Loan,Auto_Vehicle_Financing
342,Travel_Rewards_Card,Home_Improvement_Loan,Insurance_Solutions
343,Card_Upgrade,Insurance_Solutions,Travel_Rewards_Card
344,Rewards_Credit_Card,Retention_Efforts,Auto_Vehicle_Financing
345,Travel_Rewards_Card,Home_Improvement_Loan,Digital_Financing
346,Travel_Rewards_Card,Rewards_Credit_Card,Home_Improvement_Loan
347,Retention_Efforts,Savings_Investment_Plans,Insurance_Solutions
348,Retention_Efforts,Digital_Financing,Insurance_Solutions
349,Retention_Efforts,Home_Improvement_Loan,Travel_Rewards_Card
350,Retention_Efforts,Travel_Rewards_Card,Digital_Financing
351,Retention_Efforts,Digital_Financing,Insurance_Solutions
352,Rewards_Credit_Card,Card_Upgrade,Insurance_Solutions
353,Retention_Efforts,Savings_Investment_Plans,Rewards_Credit_Card
354,Savings_Investment_Plans,Rewards_Credit_Card,Insurance_Solutions
355,Travel_Rewards_Card,Commodity_Investment_Services,Insurance_Solutions
356,Commodity_Investment_Services,Auto_Vehicle_Financing,Digital_Financing
357,Travel_Rewards_Card,Rewards_Credit_Card,Insurance_Solutions
358,Travel_Rewards_Card,Rewards_Credit_Card,Insurance_Solutions
359,Home_Improvement_Loan,Digital_Financing,Auto_Vehicle_Financing
360,Retention_Efforts,Travel_Rewards_Card,Insurance_Solutions
361,Digital_Financing,Retention_Efforts,Insurance_Solutions
362,Travel_Rewards_Card,Home_Improvement_Loan,Digital_Financing
363,Rewards_Credit_Card,Card_Upgrade,Travel_Rewards_Card
364,Travel_Rewards_Card,Rewards_Credit_Card,Digital_Financing
365,Travel_Rewards_Card,Insurance_Solutions,Rewards_Credit_Card
366,Retention_Efforts,Digital_Financing,Auto_Vehicle_Financing
367,Rewards_Credit_Card,Retention_Efforts,Savings_Investment_Plans
368,Rewards_Credit_Card,Savings_Investment_Plans,Auto_Vehicle_Financing
369,Retention_Efforts,Auto_Vehicle_Financing,Insurance_Solutions
370,Travel_Rewards_Card,Auto_Vehicle_Financing,Commodity_Investment_Services
371,Travel_Rewards_Card,Retention_Efforts,Insurance_Solutions
372,Retention_Efforts,Insurance_Solutions,Digital_Financing
373,Savings_Investment_Plans,Rewards_Credit_Card,Travel_Rewards_Card
374,Travel_Rewards_Card,Insurance_Solutions,Card_Upgrade
375,Rewards_Credit_Card,Savings_Investment_Plans,Travel_Rewards_Card
376,Card_Upgrade,Rewards_Credit_Card,Travel_Rewards_Card
377,Retention_Efforts,Card_Upgrade,Insurance_Solutions
378,Retention_Efforts,Travel_Rewards_Card,Insurance_Solutions
379,Retention_Efforts,Card_Upgrade,Insurance_Solutions
380,Travel_Rewards_Card,Retention_Efforts,Insurance_Solutions
381,Card_Upgrade,Rewards_Credit_Card,Home_Improvement_Loan
382,Card_Upgrade,Rewards_Credit_Card,Auto_Vehicle_Financing
383,Savings_Investment_Plans,Retention_Efforts,Digital_Financing
384,Savings_Investment_Plans,Rewards_Credit_Card,Card_Upgrade
385,Savings_Investment_Plans,Rewards_Credit_Card,Card_Upgrade
386,Savings_Investment_Plans,Rewards_Credit_Card,Travel_Rewards_Card
387,Retention_Efforts,Savings_Investment_Plans,Insurance_Solutions
388,Travel_Rewards_Card,Rewards_Credit_Card,Insurance_Solutions
389,Retention_Efforts,Savings_Investment_Plans,Rewards_Credit_Card
390,Savings_Investment_Plans,Travel_Rewards_Card,Rewards_Credit_Card
391,Retention_Efforts,Rewards_Credit_Card,Insurance_Solutions
392,Travel_Rewards_Card,Commodity_Investment_Services,Home_Improvement_Loan
393,Card_Upgrade,Insurance_Solutions,Travel_Rewards_Card
394,Insurance_Solutions,Rewards_Credit_Card,Digital_Financing
395,Retention_Efforts,Digital_Financing,Insurance_Solutions
396,Retention_Efforts,Auto_Vehicle_Financing,Digital_Financing
397,Retention_Efforts,Savings_Investment_Plans,Travel_Rewards_Card
398,Travel_Rewards_Card,Rewards_Credit_Card,Commodity_Investment_Services
399,Retention_Efforts,Travel_Rewards_Card,Digital_Financing
